ID,Title,Date,Time,Author,Content_Preview,Image_URL
3779,América decretará luto pela morte de Marinho Chagas,,08:28,Sérgio Fraiman,"Pelo twitter @GCarvalhoRN), o presidente Gustavo Carvalho lementou profundamente a morte de Marinho Chagas e adiantou que o América decretará luto pelo falecimento do seu ex-atleta. O jogador passou m",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh5_fjH5VWLVId9ghwYOFIOMtrIPUX6eSXknRbfhn560qAvdo_WSYGl1QOdwEqxcyegSw2asKNxn20nSFYeH3tRO3uyr-IoWagPxR1gGZIrXm38zFCYhFKveyUeyZ66CKrY4cS-HAnroATK/s1600/TT+Marinho+Chagas.png
5564,Resultados da rodada,31 de mai. de 2014,18:15,Sérgio Fraiman,Ponte Preta 1x0 BoaVasco 1x1 PortuguesaSampaio Corrêa 2x2 CearáAmérica/MG 1x3 NáuticoIcasa 1x0 Atlético/GOVila Nova 1x1 Bragantino,http://www.blogger.com/img/icon18_edit_allbkg.gif
4154,"Aproveitamento no Nazarenão é de 70,5%",,12:12,Sérgio Fraiman,"Com a vitória de ontem, o Mecão passou a ter um aproveitamento de 70,5% nos jogos disputados no estádio Nazarenão. Dos 210 pontos, o time somou 148. Foram 44 vitórias, 16 empates e apenas 10 derrotas,",http://www.blogger.com/img/icon18_edit_allbkg.gif
1778,Americano em Budapeste,,12:00,Sérgio Fraiman,"Amigo, acompanhei o jogo do Mecão pela net. Na hora do gol de Pimpão não aguentei, corri para fora do restaurante e fui comemorar pelas ruas geladas da linda Budapeste. Tales Barbalho",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEinnEDzxnjxBLT4IcEQPKzvs9B6kI-JyPZKByCPe96cpAO-mbQzK96P5eoNYPVH-hinvi_OHmMPqEITzZYO3YsEVLgH73Nwiseo9VEzWSJrcoSzTyryTNsYaY3sRhJnyWPOEtEEH0FOX6L4/s1600/f0a22b32a1b7a6eb166caad87b2ca7cc.jpg
9321,Seis jogos fecham hoje a 9a rodada,,10:23,Sérgio Fraiman,A 9a rodada da Série B do campeonato brasileiro será concluída neste sábado com a realização das seguintes partidas: 16:20 h Ponte Preta x Boa Vasco x Portuguesa Sampaio Corrêa x Ceará América/MG x Ná,http://www.blogger.com/img/icon18_edit_allbkg.gif
2590,Os melhores da Copa do NE 2014,,09:03,Sérgio Fraiman,"Já realizada, a Copa do Nordeste de 2014 terá uma premiação dos melhores do campeonato, segundo informa o jornal Folha de São Paulo. O evento acontecerá no mesmo dia da do sorteio das chaves da Copa d",http://www.blogger.com/img/icon18_edit_allbkg.gif
6381,Reapresentação às 10 horas,,08:56,Sérgio Fraiman,"Após a vitória de ontem sobre a Luverdense, o técnico Oliveira Canindé marcou a reapresentação dos jogadores para este sábado às 10 horas. Quem não atuou começa a trabalhar às 9 horas. Foco agora é Sa",http://www.blogger.com/img/icon18_edit_allbkg.gif
3272,"Os ""decisivos"" 15 minutos finais",,08:46,Sérgio Fraiman,"A ""vida do América"" na Série B em termos de gols tem sido decidida nos últimos quinze minutos da partida, tanto em relação as vitórias como as derrotas. Para se ter uma ideia, dos 14 gols assinalados ",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg1bmHd2ePmpsxAw6WG3X3A4JloRz9DReRZtdSeT1_XYZuqiXBkjifpRqWWS67z7d36ha2y5uyjGiDtRdqS27rKx20O0u-bUWhAU83hKWyUdCLsuH2XHjTz5AUm6RP1E_3vdgNYqu6JaDBq/s1600/gols+marcados+e+sofridos.png
4189,Os gols da vitória do Mecão,30 de mai. de 2014,23:23,Sérgio Fraiman,,http://www.blogger.com/img/icon18_edit_allbkg.gif
7153,Ficha técnica: AMÉRICA 2x0 LUVERDENSE,,22:01,Sérgio Fraiman,"Local: Estádio José Nazareno do Nascimento (Nazarenão), em Goianinha-RNData: 30 de maio de 2014, sexta-feiraHorário: 19h30 (de Brasília)Árbitro: Diego Almeida Real-RSAssistentes: José Eduardo Calza-RS",http://www.blogger.com/img/icon18_edit_allbkg.gif
7216,"Suspenso, Fabinho não atua contra o Sampaio",,21:56,Sérgio Fraiman,"O volante Fabinho, que entrou em campo ""pendurado"", acabou recebendo o terceiro cartão amarelo e será desfalque para o jogo de terça-feira contra o Sampaio Corrêa.",http://www.blogger.com/img/icon18_edit_allbkg.gif
6312,Resultados da rodada,,21:52,Sérgio Fraiman,América 2x0 Luverdense Avaí 0x1 Abc Oeste 2x2 ParanáSanta Cruz 2x0 Joinville,http://www.blogger.com/img/icon18_edit_allbkg.gif
3576,Pimpão marca golaço e Mecão derrota a Luverdense,,21:49,Sérgio Fraiman,"Com gols de Rodrigo Pimpão e Adriano Pardal, o Mecão venceu a Luverdense por 2x0 e chegou aos 13 pontos na tábua de classificação. Assim como foi diante do Joinville, o time dominou inteiramente o jog",http://www.blogger.com/img/icon18_edit_allbkg.gif
3928,Equipe provável do Mecão,,09:56,Sérgio Fraiman,"Como pretende repetir praticamente a mesma equipe que iniciou a partida contra o Joinville, o técnico Oliveira Canindé deverá começar o jogo de hoje com Fernando Henrique, Wálber, Cléber, Roberto Dias",http://www.blogger.com/img/icon18_edit_allbkg.gif
6340,Hora de melhorar o aproveitamento em casa,,09:09,Sérgio Fraiman,"Com apenas uma vitória dentro de casa, o América precisa derrotar a boa equipe da Luverdense para melhorar o seu aproveitamento como mandante (atualmente é de 33,3%). Os quatro pontos da equipe rubra ",http://www.blogger.com/img/icon18_edit_allbkg.gif
6923,Luverdense ainda não venceu fora,,08:31,Sérgio Fraiman,"A Luverdense, que faz uma boa campanha e ocupa a 4a posição na Série B, ainda não venceu fora de casa. Em quatro jogos, empatou três e perdeu um (25% de aproveitamento). A única derrota foi para o Sam",http://www.blogger.com/img/icon18_edit_allbkg.gif
5496,Abertura da 9a rodada nesta sexta-feira,,07:07,Sérgio Fraiman,"A 9a rodada da Série B do campeonato brasileiro terá início nesta sexta-feira com a realização de quatro partidas. Além de Mecão (8o) x Luverdense (4o), teremos ainda Oeste (14o) x Paraná (15o), Avaí ",http://www.blogger.com/img/icon18_edit_allbkg.gif
9355,Americano na Turquia,29 de mai. de 2014,19:43,Sérgio Fraiman,"Boa noite, Sérgio, Como acompanho o VERMELHO DE PAIXÃO diariamente, venho através desse email deixar algumas fotos que tirei com o MANTO SAGRADO quando estive em Istambul - Turquia. Abraços e meus par",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEitjLNqLIYBmuTPAOD4FNVod1zyDPqvyWhK62LQ9GaK3V4Q7Kk45_4j4ADSAlPV0kAkwFPaqS-YSCBJtz7PzxogFOhOzh29UFVT9woCv7Y2ZfE_yAHInP3CmPU7VOq4ZfAo7-eZHMiLu3EC/s1600/20140514_105654.jpg
2898,Festa para Baé,,19:29,Sérgio Fraiman,O aniversário de Baé foi festejado hoje no final da tarde na sede social e contou com a participação de todos os funcionários do setor administrativo. O presidente Gustavo Carvalho também marcou prese,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEis312uuGKaf9tsZGqOk4GN_A02WX4kMU92DYaqo2LHUepSvkAOKrn5JmDB1s3IYH0Yu9TbSBovT0DL7R7UARrDpEcFkLR2cUFCD4iuTHB2IWb7vYeumu6TwwxtmQlNbSnXN2HxG28HBjS4/s1600/Bae1.jpg
4795,Relacionados para América e Luverdense-MT,,17:51,CARLOS,"Goleiros: Fernando Henrique e Dida Pompeu; Laterais: Wálber, Marcelinho, Wanderson e Paulo Henrique; Zagueiros: Cléber, Adalberto e Roberto Dias; Volantes: Fabinho, Jean Cléber e Dudu; Meias: Daniel C",http://www.blogger.com/img/icon18_edit_allbkg.gif
9645,"Absolvido, Cléber atua contra o Luverdense-MT",,17:38,CARLOS,"Por conta da expulsão diante do Atlético-GO, o zagueiro Cléber foi julgado nesta quinta-feira pela 5a Comissão Disciplinar do STJD e terminou sendo absolvido.",http://www.blogger.com/img/icon18_edit_allbkg.gif
1052,Pimpão é a dúvida de Oliveira de Canindé,,16:59,Sérgio Fraiman,O técnico Oliveira Canindé ainda terá uma conversa com Rodrigo Pimpão acerca do aproveitamento do jogador na partida de amanhã contra a Luverdense. Como não deverá contar com Pardal na terça-feira dia,http://www.blogger.com/img/icon18_edit_allbkg.gif
2325,Entrevista com Oliveira Canindé direto do CT,,16:56,Alexandre Martins,Vídeo / Edmo Anderson,http://www.blogger.com/img/icon18_edit_allbkg.gif
4799,"Três ""pendurados"" contra a Luverdense",,16:31,Sérgio Fraiman,"Para o jogo de amanhã contra a Luverdense, o Mecão entra em campo com três jogadores ""pendurados"" com dois cartões amarelos: Fabinho, Isac e Rodrigo Pimpão.",http://www.blogger.com/img/icon18_edit_allbkg.gif
5018,Ingressos para América x Luverdense-MT,,16:13,CARLOS,"O América enfrentará o Luverdense-MT, nesta sexta-feira (30), pela nona rodada do Campeonato Brasileiro da Série B. O jogo será realizado no Estádio Nazarenão, em Goianinha, e terá início às 19h30. Pr",http://www.blogger.com/img/icon18_edit_allbkg.gif
7634,Números da Série B,,15:44,Sérgio Fraiman,"Com a conclusão da 8a rodada, a Série B do campeonato brasileiro já teve 78 jogos disputados. Os mandantes venceram 36, os visitantes 17 e houve 25 empates. Por falar em empates, o 1x1 é o recordista ",http://www.blogger.com/img/icon18_edit_allbkg.gif
8019,Americano na Itália,,14:33,Sérgio Fraiman,"Como todo grande americano, Cícero Buzzi viajou para a Itália e marcou presença com a camisa do maior clube de futebol do Rio Grande do Norte. Para publicação de fotos no blog basta enviá-las para o e",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhP8ySQhGKb2MJCJMWN8KGbUXvpT6T7RXahe8pmJScPepF-Ossb2selW9TimAJcKSlylZ0YyHiAb1dqn-yClkOt4t5ihA2iHphjSMQWju5NDm8pMPPo4WMXBkraTp5CqgT_KGHDuP9y0eG6/s1600/5c635f81255514dc6f44dfd879dd8cb4.jpg
5337,"No Nazarenão, na última vez deu empate contra a Luverdense",,12:59,Sérgio Fraiman,"A última partida envolvendo América e Luverdense no estádio Nazarenão, em Goianinha, aconteceu pela Série C do campeonato brasileiro de 2011. O jogo terminou empatado em 1x1. Mazinho (atualmente no Pa",http://www.blogger.com/img/icon18_edit_allbkg.gif
5683,Pardal joga amanhã e só volta depois da Copa do Mundo,,11:41,Sérgio Fraiman,A última partida do atacante Adriano Pardal pelo Mecão antes da parada para a Copa do Mundo será amanhã contra a Luverdense. O contrato do jogador termina no sábado e ele não jogará contra o Sampaio C,http://www.blogger.com/img/icon18_edit_allbkg.gif
6399,"Com temporada exaustiva, grupo terá período de descanso",,10:14,Sérgio Fraiman,"Após a partida contra o Sampaio Corrêa na terça-feira da semana que vem, os jogadores do América serão liberados para um curto período de descanso (12 dias). O grupo voltará aos treinos no CT Abílio M",http://www.blogger.com/img/icon18_edit_allbkg.gif
6777,Esse é Baé...,,08:49,Sérgio Fraiman,,http://www.blogger.com/img/icon18_edit_allbkg.gif
3638,Reunião na CBF para tratar da tabela da Copa do NE será em julho,,08:08,Sérgio Fraiman,"Em meio aos preparativos para o Mundial, está sendo confeccionada a nova fórmula da Copa Nordeste de 2015. Ednaldo Rodrigues, presidente da federação baiana, que participa desse trabalho, pretende lev",http://www.blogger.com/img/icon18_edit_allbkg.gif
2549,Treino à tarde no CT,,06:31,Sérgio Fraiman,"Depois da ""excursão"" para o Goiânia e Joinville, os jogadores do América voltam a trabalha na tarde desta quinta-feira no CT Abílio Medeiros. Logo após a atividade, o grupo que será relacionado pelo t",http://www.blogger.com/img/icon18_edit_allbkg.gif
1219,Fael Lorenzo,,06:01,Sérgio Fraiman,"Esse é Fael Lorenzo, mais um americano que veio ao mundo no último dia 23 de maio. Um presente para o pai Flaviano Ribeiro, que comemora aniversário no dia 24 de maio. Para publicação de fotos no blog",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh9luL1k5t1YOUWdvbmUIUQ_9kKQOzTXWs8PHwpRb777dZxr7X8Nm38eNlUsX9IXdQoAOwWDF2Sq2Q54yXpn_fijvJIVan0HMk9t8hcEyO4bDPg-_MVBmzgHhaq0cHd9hzAxelxGsqW11Do/s1600/IMG-20140524-WA0014.jpg
9108,"Parabéns, Baé!",,05:05,Sérgio Fraiman,"Quem comemora mais um aniversário nesta quinta-feira é o grande Baé, torcedor número 1 do América. Lembro ao torcedor que Baé receberá o Título de Cidadão Natalense no próximo dia 05 de junho, às 18h3",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgWAEeDZc6071oqthOATrCLNBhbsZa0EvDYC8n3hci6KPpNsDiUaeyFjxFwBuJoQGDpVCPYq-E1l2wTOSFv9FT7FBW8DRikKP2mYl7npI0kC6ch0xikt-Kt8b-u_OiE1dj6lHGSz1gZSw0y/s1600/Ba%C3%A9_1.JPG
2969,Ingressos para América e Luverdense-MT,28 de mai. de 2014,18:25,CARLOS,,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh21CZu5Z-9LXvT21TImPnBfbBe3jkvhcyAb-K4tdza7VtgQD0S8rIABLrFIn31uKyv0-pAMWVRneKi6HAmtZOdiZj6W0HQrzUrO4iWbgreW0-7Y-kxuEshyphenhyphenK4jXYp59Dz_x7HA5SZ5WUI/s640/blogger-image--665314847.jpg
1429,Arbitragem para Sampaio Corrêa e América-RN,,15:21,CARLOS,Data: 03/06/2014 às 19:30 / Estádio: Castelão/MA - Sao Luis - MA Árbitro: Fabricio Neves Correa - RS (CBF-1) Árbitro Assistente 1: Jose Antônio Chaves Franco Filho - RS (CBF-1) Árbitro Assistente 2: R,http://www.blogger.com/img/icon18_edit_allbkg.gif
1777,Definidas datas e horários de América e Fluminense-RJ pela Copa do Brasil,,15:09,CARLOS,América-RN x Fluminense-RJ - 30/07 às 22h00 - Arena das Dunas-RN Fluminense-RJ x América-RN - 13/08 às 22h00 - Maracanã-RJ,http://www.blogger.com/img/icon18_edit_allbkg.gif
8531,Arbitragem para América e Luverdense-MT,,14:47,CARLOS,Árbitro: Diego Almeida Real-RS (CBF)Auxiliar 1: José Eduardo Calza-RS (CBF)Auxiliar 2: Armando Lopes de Souza-CE (CBF)4o Árbitro: Carlos José da Silva-RN (CBF)Assessor: Arnaldo Andrade de Carvalho-RN,http://www.blogger.com/img/icon18_edit_allbkg.gif
6699,Delegação chega às 13h30min,,10:12,Sérgio Fraiman,"A delegação do América, que deixou Joinville/SC no começo da manhã, tem chegada prevista no aeroporto internacional Augusto Severo para as 13h30min.",http://www.blogger.com/img/icon18_edit_allbkg.gif
5434,Atuação impecável da dupla de zagueiros,,09:09,Sérgio Fraiman,A dupla Cléber e Roberto Dias teve ontem contra o Joinville a chamada atuação impecável. Tomou conta do perigoso atacante Jael e não perdeu uma disputa de bola. O lance do gol do Joinville não teve a ,http://www.blogger.com/img/icon18_edit_allbkg.gif
5460,Podcast: Mesa Redonda desta segunda,27 de mai. de 2014,22:13,Alexandre Martins,,http://www.blogger.com/img/icon18_edit_allbkg.gif
8658,Resultados da rodada,,21:37,Sérgio Fraiman,Boa Esporte 0x2 Santa Cruz Portuguesa 1x4 Sampaio Corrêa Paraná 1x2 Ponte Preta Abc 0x1 Oeste Joinville 1x0 América Náutico 0x1 Avaí Atlético/GO 3x0 América/MG Ceará 4x0 Vila Nova Bragantino 1x1 Vasco,http://www.blogger.com/img/icon18_edit_allbkg.gif
2891,Mecão falha no último minuto e perde o jogo,,21:34,Sérgio Fraiman,"Futebol não é um jogo de justiça. Futebol é bola na rede. O América controlou a partida desde o primeiro minuto, não sofreu pressão, mas falhou na marcação no último minuto e perdeu a partida. O time ",http://www.blogger.com/img/icon18_edit_allbkg.gif
6690,Mecão definido,,17:54,CARLOS,"Fernando Henrique, Wálber, Cléber, Roberto Dias e Paulo Henrique; Jean Cléber, Fabinho, Wanderson e Daniel Costa; Pimpão e Pardal.",http://www.blogger.com/img/icon18_edit_allbkg.gif
1422,Alekito foi regularizado,27 de mai. de 2014,17:14,CARLOS,O atacante Alekito teve o seu nome publicado no BID desta terça-feira e ganhou condições legais de jogo para a série B do campeonato brasileiro.,http://www.blogger.com/img/icon18_edit_allbkg.gif
9219,Imprensa de SC aponta falhas do América,,14:31,Sérgio Fraiman,"Para o jogo desta noite contra o Joinville, a imprensa de Santa Catarina cuidou de apontar as fragilidades da equipe do América. Citou que a principal delas é o setor direito e que alguns clubes aprov",http://www.blogger.com/img/icon18_edit_allbkg.gif
1433,Empate aconteceu apenas uma vez contra o Joinville,,12:52,Sérgio Fraiman,"O primeiro encontro envolvendo América e Joinville aconteceu no dia 12/09/99 pela Série B do campeonato brasileiro, no estádio Machadão, e terminou com a vitória dos catarinenses pelo placar de 2x1. O",http://www.blogger.com/img/icon18_edit_allbkg.gif
4800,Dia de rodada cheia na Série B,,11:41,Sérgio Fraiman,19h30min Boa Esporte x Santa Cruz Portuguesa x Sampaio Corrêa Paraná x Ponte Preta Abc x Oeste Joinville x América 21h50min Náutico x Avaí Atlético/GO x América/MG Ceará x Vila Nova Bragantino x Vasco,http://www.blogger.com/img/icon18_edit_allbkg.gif
2994,Murilo,,10:50,CARLOS,"Murilo, o pé quente, e o papai Maury depois do banho de sol assistindo os gols do Mecão que não poderam ver no sábado já que estavam na maternidade.Maury Neto",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjnRtoS4XcMW2O7RMWuGfnkoSeSZ_nloWyN1OIG5x8UMse-VcGIr4_v2ZqZGRyIimLKT8ONXgtsbWiz7jZSprNd3p4eEHOzFXIYKGrYLNFIc5ZlR8iwPJ9RRsGTFq4mXPL2jtlhTrut3sY/s1600/Murilo.JPG
9387,"Na última vez em Joinville, deu JEC",,10:02,Sérgio Fraiman,"Quando enfrentou a equipe do Joinville no ano passado pela Série B do campeonato brasileiro da Série B, na Arena Joinville, o América saiu de campo com o placar adverso. O time, que na época era coman",http://www.blogger.com/img/icon18_edit_allbkg.gif
2566,"O ""paredão"" da Arena América",,08:25,Sérgio Fraiman,"Saiu ontem no blog Mecão Voz e Vez, que tem como editor o conselheiro José de Medeiros, a seguinte notícia: Acabamos agora a pouco reunião ordinária com a equipe de construção da rena América. Terreno",http://www.blogger.com/img/icon18_edit_allbkg.gif
9868,Cléber será julgado quinta-feira,,07:07,Sérgio Fraiman,"Por conta da expulsão contra o Atlético Goianiense, o zagueiro Cléber será julgado na próxima quinta-feira pela 5a Comissão Disciplinar do STJD. O jogador está incurso no art. 250 do CBJD (praticar at",http://www.blogger.com/img/icon18_edit_allbkg.gif
3845,"Agora a ambulância vai entrar no gramado, né? Sei...",26 de mai. de 2014,22:32,Sérgio Fraiman,"Você se lembra de quando o blog Vermelho de Paixão cobrava o acesso para a ambulância no gramado do estádio Maria Lamas? Lembra, também, que muita gente dizia que não existia obrigação legal para isso",http://www.blogger.com/img/icon18_edit_allbkg.gif
3613,Baé receberá o título de cidadão natalense,,21:11,Sérgio Fraiman,"O grande Baé - torcedor símbolo do Mecão - receberá o Título de Cidadão Natalense na sessão solene que acontecerá no próximo dia 05 de junho, às 18h30min, na Câmara Municipal de Natal.",http://www.blogger.com/img/icon18_edit_allbkg.gif
4442,Delegação do Mecão em Joinville,,20:31,Sérgio Fraiman,"A delegação do América desembarcou às 17h50min no aeroporto de Joinville e logo em seguida seguiu direto para o Comfort Hotel Joinville, que fica localizado na Rua Sen. Felipe Schmidt , 460, Centro.",http://www.blogger.com/img/icon18_edit_allbkg.gif
4842,Posição rodada por rodada,,17:40,Sérgio Fraiman,"Com os três pontos que conquistou na vitória do último sábado sobre o Vila Nova, o Mecão assumiu a 6a posição, a segunda melhor colocação desde o início da competição. A melhor aconteceu na rodada ina",http://www.blogger.com/img/icon18_edit_allbkg.gif
4196,Max é o artilheiro isolado em 2014,,15:56,Sérgio Fraiman,"imagem/Manoel Freire Filho Com o gol que marcou no último sábado contra o Vila Nova, o atacante Max assumiu a artilharia isolada do Mecão na temporada. O ""homem de pedra"" chegou ao 12o gol e deixou Ad",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhLcydlAhvP-aaeoBiIeGBT8evz7LGVa2l7J27YS7tP1lXcoVFzPfWuv1mqalEH23Rrk7kwP-VzwXYMf-cNXcvSnJnz2HFVUZpW8NHoXkSftvHM-Yl6LLl4T8qAsMcrNvPkcJ79CljIjitp/s1600/Foto-404+Am%C3%A9rica-RN+3+x+1+Ava%C3%AD-SC+-+19.04.2013.jpg
1960,Mecão tem o 2o melhor ataque da Série B,,14:16,Sérgio Fraiman,"Em termos de número de gols marcados, o América tem o segundo melhor ataque da Série B do campeonato brasileiro. O time do técnico Oliveira Canindé assinalou 12 gols na competição e somente é superado",http://www.blogger.com/img/icon18_edit_allbkg.gif
6242,JEC não terá o volante Naldo,,12:01,Sérgio Fraiman,"Se Oliveira Canindé perdeu o atacante Max para o confronto de amanhã, o técnico Emerson Maria não contará com o volante Naldo, que também recebeu o terceiro cartão amarelo. Aliás, o treinador do Joinv",http://www.blogger.com/img/icon18_edit_allbkg.gif
1663,A sequência até a Copa do Mundo,,10:51,Sérgio Fraiman,"Antes da parada para a Copa do Mundo, o Mecão ainda terá mais três compromissos pela Série B do campeonato brasileiro. O primeiro será amanhã contra o Joinville, às 19h30min, na Arena Joinville. Na se",http://www.blogger.com/img/icon18_edit_allbkg.gif
8739,Delegação segue hoje para Joinville,,09:22,Sérgio Fraiman,"Segundo informação do gerente de futebol Carlos Moura Dourado, a delegação do América embarca nesta segunda-feira para o Joinville. O grupo deixa a capital goiana às 13h48min, no voo 1437 da Gol, com ",http://www.blogger.com/img/icon18_edit_allbkg.gif
2288,Pimpão na seleção da rodada,,09:12,CARLOS,"Apesar de ser um dos destaques do Mecão na Série B, iniciou o duelo com o Vila Nova no banco de reservas. E justamente depois da entrada do jogador que o América cresceu em campo e conseguiu a virada.",http://www.blogger.com/img/icon18_edit_allbkg.gif
2075,Joinville tem a melhor campanha como mandante,,07:48,Sérgio Fraiman,"O Joinville, adversário de amanhã do Mecão, é o time de melhor campanha como mandante na Série B do campeonato brasileiro. É o chamado anfitrião ""indigesto"". Em quatro partidas, venceu três (considera",http://www.blogger.com/img/icon18_edit_allbkg.gif
9409,Scout de Vila Nova 1x3 América,,06:06,Sérgio Fraiman,"Posse de bola Vila Nova 46,6% América 53,4% Impedimentos Vila Nova 3 América 2 Desarmes certos Vila Nova 16 América 17 Finalizações certas Vila Nova 04 América 10 Finalizações erradas Vila Nova 11 Amé",http://www.blogger.com/img/icon18_edit_allbkg.gif
7887,"Com Jeferson, cresce a briga pela camisa 10",,06:06,Sérgio Fraiman,"O meia Jeferson entrou aos 30 minutos do segundo tempo no lugar de Daniel Costa e no pouco tempo que esteve em campo mostrou que tem condições de brigar pela vaga de titular. Canhoto, habilidoso, e ex",http://www.blogger.com/img/icon18_edit_allbkg.gif
4727,"Segunda é dia de ""mesa redonda"" na rádio VP",25 de mai. de 2014,19:00,Sérgio Fraiman,"Amanhã, a partir das 20 horas, teremos mais uma ""mesa redonda"" pela rádio Vermelho de Paixão. Iremos analisar tudo sobre a grande vitória de ontem sobre o Vila Nova e também falarmos sobre o jogão con",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh9TmZLQl9Cq9kZ6lKViP8g7HwusmWIuCekUvuBEmwhcJorabiqqeKIfQuRDhFpfzQMPqLLmyqK_Rasfe6a7xYo-8Qd6ho3gY9AKsIDxeVPxwKIfU6OoYkge68by41DBVgUhbMOV1YJeaCe/s1600/Mesa+redonda+-+segunda.jpg
9492,"Goiano ""pé quente"" viu a vitória do Mecão",,18:50,Sérgio Fraiman,"Everson e Williman Amigo, estive ontem no Serra Dourada com o meu primo Everson Souza. Ele é goiano da cidade de Anápolis e mostrou que é ""pé quente"". Bela vitória do América sobre o Vila Nova. Um abr",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEig6o4VaHpezlFF4N5Zz3Ps7ZYq8ltLTuk20rQFAw94CpDWJuZICU9fhbCIOa7kfqxJImmWplXRbkXu26zMR2sNarUZo-pcfv9hkedbuDAHAJ_-hKv5Y_N_bVJeF8hW52qpO4byi2H0D5a-/s1600/williman+serra+dourada.jpg
6912,Ficha técnica: Vila Nova 1x3 América,,16:28,Sérgio Fraiman,"Local: Estádio Serra Dourada, Goiânia (GO)Data: 24 de maio de 2014.Horário: 16h20 (de Brasília)Árbitro: Edmar Campos da Encarnação (AM)Assistentes: Jander Rodrigues Lopes (AM) e Ivo Fernando da Costa ",http://www.blogger.com/img/icon18_edit_allbkg.gif
1589,Confirmado: Isac viaja para Joinville,,14:54,Sérgio Fraiman,"Com a suspensão pelo 3o cartão amarelo do atacante Max, o técnico Oliveira Canindé resolveu convocar Isac para o jogo de terça-feira contra o JEC. O jogador embarca direto para Joinville/SC para se ju",http://www.blogger.com/img/icon18_edit_allbkg.gif
6881,Mecão foi o único que venceu fora,,11:01,Sérgio Fraiman,"Assim como aconteceu na 5a rodada, o Mecão foi a única equipe a conseguir vencer fora de casa na rodada que foi concluída ontem. Nos demais jogos, tivemos dois empates e sete vitórias dos mandantes. N",http://www.blogger.com/img/icon18_edit_allbkg.gif
5752,Americanos em Budapeste,,10:10,Sérgio Fraiman,"Tales Barbalho e Marcelo Leão Lailson, Marcelo e Tales Participando do Campeonato Mundial de Futebol para Advogados (Mudiavocat), que está sendo realizado em Budapeste, na Hungria, o americano Tales B",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgcwVeyC_MMQUuMkJxIVRxIQtaVfwa7ZVfMC1CXRJOrDMn9P_BWo5P375fZxiffDh6j-hcbhYWPobBRRjmrIJSYoqrCoC6v8dSc5dwufJAwSB2eFiKzkIe25sU1MD365oPq4BLGqZGOXrzQ/s1600/T1.jpg
8348,Aniversário de Judson,,09:57,Sérgio Fraiman,Quem comemora mais um aniversário neste domingo é o volante Judson. O jogador nasceu na cidade de Arês/RN e completa hoje 21 anos. Parabéns!,http://www.blogger.com/img/icon18_edit_allbkg.gif
4027,Jeferson e Wálber serão avaliados pelo DM,,09:37,Sérgio Fraiman,"Com contusões leves após o jogo de ontem, o meia Jeferson e o ala Wálber serão observados no treino desta manhã pelo médico Marcos Rêgo. O primeiro sofreu um trauma no pé no lance do gol e o segundo l",http://www.blogger.com/img/icon18_edit_allbkg.gif
4455,Reapresentação às 10 h no CT do Atlético/GO,,08:40,Sérgio Fraiman,"De acordo com a programação traçada pela comissão técnica, os jogadores do Mecão trabalham neste domingo, às 10 horas, no CT do Atlético Goianiense. Amanhã, o técnico Oliveira Canindé finaliza a prepa",http://www.blogger.com/img/icon18_edit_allbkg.gif
2875,"Em aproveitamento, Mecão tem a melhor campanha fora de casa",,07:02,Sérgio Fraiman,"Com a vitória de ontem sobre o Vila Nova, o Mecão passou a ter ao lado do xará mineiro a melhor campanha da Série B como visitante, considerando o percentual de aproveitamento de pontos. As duas equip",http://www.blogger.com/img/icon18_edit_allbkg.gif
9714,Aqui é América!,,18:50,Alexandre Martins,,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhRFNOYNjZ1xlHP1n3UqLYtg-qdSLbRDVU8u2fxKaRYRUfPCUY9BK3vYr0HcJy5nYpOZ6bxp8suHTOQaK5nwsM6EQerW7RcJr9tr8klysO37tMvh3gJG9gno_1q0cKLGuheOO9r6LDiJ_5q/s1600/10325570_789122657789216_722344756532413743_n.png
6344,Resultados da rodada,,18:33,Sérgio Fraiman,Portuguesa 2x0 Atlético/GO Joinville 0x0 Vasco Sampaio Corrêa 1x0 Luverdense Vila Nova 1x3 América Abc 3x0 Icasa Paraná 2x0 Náutico,http://www.blogger.com/img/icon18_edit_allbkg.gif
